n,id,username,date,content,url
2055,1409694315085918221,Fidelsaavedrab,2021-06-29 02:04:50+00:00,"En un mes mueren más o menos 4 mil chilenas y chilenos por #Covid_19 . Sin embargo, el @GobiernodeChile y el Ministro Paris insisten en decir que van cada vez mejor y cuando lo refutan se enoja o miente descaradamente. Hay que cuidarnos solos no más. Estos tipos son criminales.",https://twitter.com/Fidelsaavedrab/status/1409694315085918221
2056,1409694272014540806,mronzino,2021-06-29 02:04:39+00:00,"Si las autoridades cierran un negocio ubicado en un sector privilegiado por 48 horas por no respetar los protocolos sanitarios contra el covid-19, por los mismos motivos la penalidad para un negocio de un sector poco o nada  privilegiado también sería por 48 horas. ¿O no? 🤔",https://twitter.com/mronzino/status/1409694272014540806
2057,1409694117504831489,ZambranoValero,2021-06-29 02:04:03+00:00,Maduro bloqueó el ingreso de vacunas aprobadas  contra el Covid-19 a Venezuela para regalarle $12 millones a Cuba por una vacuna que no tiene ningún estudio científico comprobado. #VacunasCovaxParaSalvarAVzla,https://twitter.com/ZambranoValero/status/1409694117504831489
2058,1409694115374141441,zero90982456,2021-06-29 02:04:02+00:00,Ya existen más variantes de COVID-19 que siglas de la comunidad  LGBTTTIQ+.,https://twitter.com/zero90982456/status/1409694115374141441
2059,1409693977133993993,PaisChimbo,2021-06-29 02:03:29+00:00,"Ya casi somos los primeros en #muertes #Covid_19, gracias @ClaudiaLopez sin tí hubiera sido muy difícil, creo debemos reconocer el #compromiso de la @alcaldia con el tema y al paupérrimo @GobiernoBTA",https://twitter.com/PaisChimbo/status/1409693977133993993
2060,1409693705334710272,Guaytamba_LDU,2021-06-29 02:02:24+00:00,"La clave para tener full anticuerpos y no contagiarse de #Covid_19 es andar en la metro via, todos los días.",https://twitter.com/Guaytamba_LDU/status/1409693705334710272
2061,1409693546790100992,jsegoviapsuv,2021-06-29 02:01:47+00:00,"#PeriodismoBicentenario Feliz Noche a nuestro pueblo Venezolano y Trujillano,semana de cuarentena radical a cuidarnos del Covid-19 es nuestra responsabilidad .",https://twitter.com/jsegoviapsuv/status/1409693546790100992
2062,1409693442892910593,mioyanedel,2021-06-29 02:01:22+00:00,"Hoy nos informaron que murieron 150 personas por COVID19, la pregunta es cuantas de esas personas tenían las dos dosis ? Si se dice que el 80% de la población que está dirigida la vacuna ya la tiene, los números no cuadran !!!!!",https://twitter.com/mioyanedel/status/1409693442892910593
2063,1409693424060559364,cesarlozanoch,2021-06-29 02:01:17+00:00,"Viscarra se vacunó 3 veces de manera oculta, mintió cuando dijo que se contagió de Covid-19, ahora se vuelve a vacunar con Pfizer...cuantos le creen al lagarto ??",https://twitter.com/cesarlozanoch/status/1409693424060559364
2064,1409693407274954752,covid_news_br,2021-06-29 02:01:13+00:00,"28/06/21 23:01, COVID-19 no Brasil. 

Casos confirmados: 18448402 

Recuperados: 16673329 

Mortes: 514202",https://twitter.com/covid_news_br/status/1409693407274954752
2065,1409693183190061060,rodolfolara_,2021-06-29 02:00:20+00:00,"Desde este miércoles 30 arranca la vacunación contra el COVID19 a todos los mayores de 50 años, en Lima y Callao.
Ingresen a la página ""Pongo el Hombro"" para saber el lugar, día y hora que le toca vacunarse.",https://twitter.com/rodolfolara_/status/1409693183190061060
2066,1409692810446397440,_NachoVazquez_,2021-06-29 01:58:51+00:00,"COVID 19 | Oxford no afloja, se viene una nueva vacuna 💉",https://twitter.com/_NachoVazquez_/status/1409692810446397440
2067,1409692789072269315,imagenqro,2021-06-29 01:58:46+00:00,"🔊 Sintonicen el 94.7 FM mañana con @isabelposadas_ desde las 20:00 horas.

Tengan todos una buena noche, recuerden seguirse cuidando del #Covid_19 y no olviden mañana seguirnos aquí en #ImagenQueretaro",https://twitter.com/imagenqro/status/1409692789072269315
2068,1409692564567908360,dalasunto77,2021-06-29 01:57:52+00:00,"Los farmacéuticos son unos criminales de marca mayor.Un oxímetro que cuesta entre 15- a 19 dólares, ellos lo venden en 6 mil pesos. Mandé averiguar sobre el precio y me dijeron eso. Los billonarios del CONEP deben donar esos equipos necesarios para los afectados del COVID-19!",https://twitter.com/dalasunto77/status/1409692564567908360
2069,1409692496217530370,Luis_Romanl,2021-06-29 01:57:36+00:00,"Lo de la Bolivia de Farías es lamentable, pese a llegar con algunas bajas de Covid-19 (menos que Venezuela) No lograron sumar ni 1 punto.

No hay reemplazo en esa selección.",https://twitter.com/Luis_Romanl/status/1409692496217530370
2070,1409692448960311301,nilscruzat,2021-06-29 01:57:25+00:00,Se nos ocurrio ver #SweetTooth 1 episodio que vemos y  me dio pena el pobre ciervito solo con un muñeco imaginando a su papá 💔 #llora #Netflix #Lunes #Concepcion #Covid_19,https://twitter.com/nilscruzat/status/1409692448960311301
2071,1409692326516060161,AnaRamosGrillo,2021-06-29 01:56:56+00:00,El único País que se dedicó a hacer remedios para curar el covid 19 fue Argentina! Suero Equino- Ibuprofeno inhalado- Plasma. 🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷,https://twitter.com/AnaRamosGrillo/status/1409692326516060161
2072,1409692171515486215,Padilla_Cury,2021-06-29 01:56:19+00:00,"El covid-19 saco a relucir dos de las peores fallas humanas: 

La estupidez y la ambición

Los últimos se dieron cuenta de que los primeros al ser mayoría son una fuente inagotable de dinero y poder",https://twitter.com/Padilla_Cury/status/1409692171515486215
2073,1409692145829642243,marxismo_cl,2021-06-29 01:56:13+00:00,"El Open Source y la Seguridad Informática son dos grandes retos que acelera el Covid-19. El conocimiento es una actividad social, sus intentos de privatización son un crimen de lesa humanidad, intentan perpetuar las relaciones sociales capitalistas dominantes.",https://twitter.com/marxismo_cl/status/1409692145829642243
2074,1409691895509381122,Yeisonfsa,2021-06-29 01:55:13+00:00,"Normalícelos decir: “No quiero verte porque no te cuidas del COVID-19”, sin que se ofendan.",https://twitter.com/Yeisonfsa/status/1409691895509381122
2075,1409691589102882818,frankl70305825,2021-06-29 01:54:00+00:00,"Al peronismo el pueblo le dejó pasar los muertos de la AMIA, los de Comañon, la del fiscal Nisman y muchos otros. Támbien le va a dejar pasar los 94mil muertos por el covid-19 por faltas de vacuna pura y exclusivamente responsabilidad del gobierno",https://twitter.com/frankl70305825/status/1409691589102882818
2076,1409691303047163904,EVTVMiami,2021-06-29 01:52:52+00:00,#28jun | 🐕Perros afinan el olfato contra el covid-19 con sudor de enfermos en Ecuador 🇪🇨,https://twitter.com/EVTVMiami/status/1409691303047163904
2077,1409691071173459971,BluRadioCo,2021-06-29 01:51:56+00:00,"A esta hora se presenta cierre total de la vía Tunja - Bogotá, por manifestaciones y bloqueos en el municipio de Gachancipá. 

Denuncian que dos adultos mayores de 83 años con COVID-19, que necesitan oxígeno están atrapados en la vía #VocesySonidos",https://twitter.com/BluRadioCo/status/1409691071173459971
2078,1409690714313691141,CesarMorenoH,2021-06-29 01:50:31+00:00,"Brisbane, también a cuarentena por casos de #COVID19 …. Cuarta ciudad australiana encerrada",https://twitter.com/CesarMorenoH/status/1409690714313691141
2079,1409690701885939719,GastonCandarle,2021-06-29 01:50:28+00:00,Mientras tanto el Mamerto se fue de Vacaciones a España cuando debería estar aislado por ser contacto estrecho de un caso positivo de Covid-19. Seguro estará mirando Netflix todo el día ya que el Netflix de allá debe ser mejor que el de acá. La verdad que este vago no aprende más,https://twitter.com/GastonCandarle/status/1409690701885939719
2080,1409690582088355840,DebateconNacho,2021-06-29 01:50:00+00:00,"#EnMinutos nos acompañarán los doctores @solano_leiva y @JorgePanameo2, con quienes hablaremos sobre:

➡️ Situación del COVID-19 en el país de acuerdo a especialistas epidemiólogos.

Los invitamos a publicar sus preguntas y comentarios.",https://twitter.com/DebateconNacho/status/1409690582088355840
2081,1409690367084032005,ChinoAranguren,2021-06-29 01:49:08+00:00,"Mientras se mueren nuestros familiares y hermanos Venezolanos, a consecuencia del covid-19 

El regimen gasta millones de Dolares en rituales espirutuales, adorando el mal y hundiendo aun mas nuestra Venezuela, pedimos a Dios nos ayuda y rompa cada una de esas cadenas del mal?",https://twitter.com/ChinoAranguren/status/1409690367084032005
2082,1409690184862474244,murielrami,2021-06-29 01:48:25+00:00,"No suelo contar cosas personales, pero ahí va: mi amiga estuvo cesante 2 años. Le salió una pega y la contrataron hace 2 semanas. La pega es de terreno en el campo, la sem pasada 1 día no hubo terreno. Obligada en la oficina. Se contagió! Porque los colegas NO usan 😷#Covid_19",https://twitter.com/murielrami/status/1409690184862474244
2083,1409689794859311108,austachira,2021-06-29 01:46:52+00:00,Lunes 28 de junio. Siguiendo indicaciones nacionales y regionales AUST Dra. Coronela Amelia Fressel se mantiene aplicacion de 2da dosis de vacuna contra la COVID 19 Verocell de Sinopharm,https://twitter.com/austachira/status/1409689794859311108
2084,1409689614185467904,937Frases,2021-06-29 01:46:09+00:00,We no me morí con el covid-19 y me voy a morir por ti ksksks las pendejadas que piensa la gente.,https://twitter.com/937Frases/status/1409689614185467904
2085,1409689548800417792,manuelmontoyad1,2021-06-29 01:45:53+00:00,"Ante el incremento de casos activos de COVID-19 a nivel nacional, la Secretaría de Salud reiteró la importancia de mantener las medidas básicas de prevención y de tener el AISLAMIENTO SOCIAL VOLUNTARIO, para evitar así la propagación de esta enfermedad.",https://twitter.com/manuelmontoyad1/status/1409689548800417792
2086,1409689458350297092,JeordanPereiro,2021-06-29 01:45:32+00:00,"Resumen de todos los partes informativos en Cuba acerca del COVID-19: La revolución nos está salvando, y todos los casos son negligencias del pueblo.",https://twitter.com/JeordanPereiro/status/1409689458350297092
2087,1409689387252686850,_LeoBh,2021-06-29 01:45:15+00:00,"Volvemos a tener medidas de restricciones por el Covid -19, donde estaban todas esas medidas y las autoridades cuando estaban las campañas  políticas 😠",https://twitter.com/_LeoBh/status/1409689387252686850
2088,1409689324912742406,odavidbrizuela,2021-06-29 01:45:00+00:00,Hay una variante muy agresiva de COVID-19 en nuestro país y que no respeta a las personas con esquema de vacunación completo,https://twitter.com/odavidbrizuela/status/1409689324912742406
2089,1409689308806664193,ELDIARIOBOYACA,2021-06-29 01:44:56+00:00,"La Secretaría de Salud de Boyacá ha dado a conocer los datos de ocupación hospitalaria y de casos en UCI del departamento, correspondientes al 28 de junio, al término de la jornada, ya sea por COVID-19 o por otras patologías.",https://twitter.com/ELDIARIOBOYACA/status/1409689308806664193
2090,1409689295166705670,idkmai09,2021-06-29 01:44:53+00:00,"Para Midzy,El primero de Julio itzy va a sacar una canción colaborativa con Kim Davi (Concepto Verano),Las ganancias se donarán a personas con covid 19 &lt;3",https://twitter.com/idkmai09/status/1409689295166705670
2091,1409689154364002312,ELDIARIOBOYACA,2021-06-29 01:44:19+00:00,"De acuerdo al más reciente reporte del Ministerio de Salud, ya son 521.891 personas vacunadas contra la COVID-19 en departamento, mientras el número de dosis aplicadas a nivel nacional son 17.227.818.",https://twitter.com/ELDIARIOBOYACA/status/1409689154364002312
2092,1409689049560797187,antonio09610321,2021-06-29 01:43:54+00:00,Es necesario aplicar y cumplir con todas las medidas de bioseguridad para poder frenar los contagios por covid 19!!!#PeriodismoBicentenario,https://twitter.com/antonio09610321/status/1409689049560797187
2093,1409688994460450816,ELDIARIOBOYACA,2021-06-29 01:43:41+00:00,"De acuerdo al más reciente reporte del Ministerio de Salud, ya son 4.187.194 los casos de COVID-19 en el país. Según al reporte, se suman 28.478 casos nuevos.",https://twitter.com/ELDIARIOBOYACA/status/1409688994460450816
2094,1409688822007304200,JuancarlosDSG,2021-06-29 01:43:00+00:00,"Con Berizzo al frente de la @Albirroja de la @APFOficial, los partidos de local siempre serán en modo Covid-19, a estadio vacío.",https://twitter.com/JuancarlosDSG/status/1409688822007304200
2095,1409688813194997766,antonio09610321,2021-06-29 01:42:58+00:00,Hay que lavarse bien las manos ya que el covid 19 no es juego!!!#PeriodismoBicentenario,https://twitter.com/antonio09610321/status/1409688813194997766
2096,1409688490099412995,patuela37,2021-06-29 01:41:41+00:00,"Un año largo basto y el covid 19 no me perdono. 
Ya salí de etapa contagiosa y todo bien.",https://twitter.com/patuela37/status/1409688490099412995
2097,1409688439352565768,Marina24026149,2021-06-29 01:41:29+00:00,Me encanta porque hacen propaganda política de la vacunación contra el COVID...que infelices! Eso sea este gobierno o cualquier otro hubiera sucedido muchachos! Vanagloriarse de esto es lo mas bajo del mundo!! Hagan algo en serio!! #COVID19 #ConLosMuertosNo,https://twitter.com/Marina24026149/status/1409688439352565768
2098,1409688252685029377,roslemusmartin,2021-06-29 01:40:44+00:00,¿Porque @HLGatell está dando opiniones cínicas y nefastas sobre #NinosConCancer en lugar de dedicarse  a vigilar los repuntes graves de #COVID19 en el país???,https://twitter.com/roslemusmartin/status/1409688252685029377
2099,1409688199614455809,Kikinoguera,2021-06-29 01:40:32+00:00,"El maestro Adolfo Pacheco autor de la canción La Hamaca Grande, esta en una clínica de Sincelejo, le dio un paro cardíaco y positivo de Covid-19
Otro que esta delicado de Salud es Noel Petro tambien con el virus.",https://twitter.com/Kikinoguera/status/1409688199614455809
2100,1409687934895153155,MOYX112,2021-06-29 01:39:29+00:00,#unguerreropuede salir adelante de covid19 un saludo a Mérida Yucatán... Amo a  jullyBB,https://twitter.com/MOYX112/status/1409687934895153155
2101,1409687677578797063,goalvarez,2021-06-29 01:38:27+00:00,Mañana 29 de junio tengo turno para la segunda dosis contra en covid19!!,https://twitter.com/goalvarez/status/1409687677578797063
2102,1409687567843291139,jpdiazm66,2021-06-29 01:38:01+00:00,Tengo la impresión que estaremos como 3 semanas en fase 2 y después toda la RM en cuarentena. #Covid_19 #PasoAPaso 😷,https://twitter.com/jpdiazm66/status/1409687567843291139
2103,1409687260530835459,YepezAndino,2021-06-29 01:36:48+00:00,"Estimado Presidente,saludos cordiales,disculpe q molest su atención,aún no hemos recibido el certificado de vacunación Covid19 mi Sra Madre y yo a pesar d q los he solicitado a través d correos electrónicos tenga la bondad en ayudarnos @LassoGuillermo @ABorreroVega @Salud_Ec",https://twitter.com/YepezAndino/status/1409687260530835459
2104,1409687254428094469,ChinoAranguren,2021-06-29 01:36:46+00:00,"En #Cojedes es muy preocupantes el ascenso de los cosos de Covid-19 en los 9 Municipios
Tinaquillo es uno de los Municipios con mayor contagios,
Mientras el Gobierno regional no hace nada para crear un plan para darle una respuesta inmediata a la ciudadania @_cadef @RosedelCampo",https://twitter.com/ChinoAranguren/status/1409687254428094469
